listing_id,room_type,description,price,from_date,to_date,landlord_id,longitude,latitude
651103814026388825,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,156,2023-12-18,2024-12-16,107434423,-87.6611428,41.89539809999999
651311198793349838,Private room,Boutique hotel in Chicago · ★4.81 · 1 bedroom · 1 bed · 1 private bath,102,2023-12-18,2024-12-16,431019163,-87.62837,41.884
651315067121164451,Private room,Boutique hotel in Chicago · ★4.83 · 1 bedroom · 1 bed · 1 private bath,102,2023-12-18,2024-12-16,431019163,-87.63007,41.88511
651319628968279396,Private room,Boutique hotel in Chicago · ★4.57 · 1 bedroom · 1 bed · 1 private bath,102,2023-12-18,2024-12-16,431019163,-87.62851,41.88396
658495131439257543,Entire home/apt,Rental unit in Chicago · ★4.65 · 3 bedrooms · 3 beds · 3 baths,283,2023-12-18,2024-12-16,37190789,-87.6154,41.89358
651434453197526155,Entire home/apt,Rental unit in Chicago · ★4.59 · 2 bedrooms · 2 beds · 1 bath,111,2023-12-18,2024-12-16,1728889,-87.72809,41.91366
658890333443186875,Entire home/apt,Home in Chicago · 2 bedrooms · 2 beds · 1 bath,69,2023-12-18,2024-12-16,434152532,-87.62877,41.78686
651484679090664597,Entire home/apt,Rental unit in Chicago · ★4.93 · 2 bedrooms · 2 beds · 1 bath,94,2023-12-18,2024-12-16,124094363,-87.67943,41.85488
658904039082440625,Entire home/apt,Home in Chicago · 2 bedrooms · 2 beds · 1 bath,69,2023-12-18,2024-12-16,434152532,-87.62855,41.78681
659114113644213053,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,176,2023-12-18,2024-12-16,107434423,-87.6611185,41.8849796
659114592829214726,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,135,2023-12-18,2024-12-16,107434423,-87.6611185,41.8849796
659499704359748152,Entire home/apt,Rental unit in Chicago · ★4.80 · 3 bedrooms · 4 beds · 2 baths,269,2023-12-18,2024-12-16,126179580,-87.61954,41.89936
659645330677965914,Entire home/apt,Rental unit in Chicago · ★5.0 · Studio · 2 beds · 1 bath,129,2023-12-18,2024-12-16,1676552,-87.69449619999999,41.9669264
659955741870259168,Entire home/apt,Rental unit in Chicago · ★4.70 · 3 bedrooms · 3 beds · 2.5 baths,339,2023-12-18,2024-12-16,37190789,-87.61614,41.88559
660108949014721674,Entire home/apt,Home in Chicago · ★4.93 · 3 bedrooms · 3 beds · 3 baths,321,2023-12-18,2024-12-16,5990273,-87.54722149999999,41.7315309
651488133561343975,Entire home/apt,Condo in Chicago · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,1000,2023-12-18,2024-12-16,257415407,-87.65285454690456,41.88571160142535
651565501070072823,Private room,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,33,2023-12-18,2024-12-16,226582852,-87.64424,41.80095
660372479053616181,Private room,Rental unit in Chicago · ★4.83 · 1 bedroom · 2 beds · 1 private bath,58,2023-12-18,2024-12-16,178542777,-87.67013,42.02055
651725894210064515,Entire home/apt,Rental unit in Chicago · 3 bedrooms · 4 beds · 1.5 baths,115,2023-12-18,2024-12-16,464809239,-87.60681,41.7802
660417700935353935,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,250,2023-12-18,2024-12-16,30272013,-87.64744,41.89218
651893786139937485,Entire home/apt,Condo in Chicago · ★4.17 · 2 bedrooms · 3 beds · 1 bath,108,2023-12-18,2024-12-16,464835497,-87.67659,41.92582
652039003878166759,Private room,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,23,2023-12-18,2024-12-16,226582852,-87.64154,41.79937
652314641237026985,Entire home/apt,Home in Chicago · 3 bedrooms · 3 beds · 2.5 baths,179,2023-12-18,2024-12-16,86094965,-87.62744959999999,41.7948435
660445221185068274,Entire home/apt,Rental unit in Chicago · ★4.76 · 3 bedrooms · 3 beds · 1 bath,158,2023-12-18,2024-12-16,243035563,-87.62707,41.85567
653020613640057623,Private room,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,18,2023-12-18,2024-12-16,226582852,-87.64510511491021,41.80160767490443
660465263800127445,Entire home/apt,Rental unit in Chicago · ★4.88 · 3 bedrooms · 3 beds · 2 baths,158,2023-12-18,2024-12-16,243035563,-87.6273,41.85394
653021239012833918,Private room,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,27,2023-12-18,2024-12-16,226582852,-87.62796616134521,41.807523993786525
660706955664750310,Entire home/apt,Home in Chicago · ★4.89 · 3 bedrooms · 5 beds · 1.5 baths,158,2023-12-18,2024-12-16,324074779,-87.71982349999999,41.9038998
660789081927553749,Entire home/apt,Rental unit in Chicago · ★4.0 · 2 bedrooms · 2 beds · 3 baths,77,2023-12-18,2024-12-16,47172572,-87.67035,41.90845
660822659354935239,Entire home/apt,Rental unit in Chicago · ★4.90 · 1 bedroom · 1 bed · 1 bath,52,2023-12-18,2024-12-16,440050189,-87.64353,41.88483
653065502789340325,Entire home/apt,Rental unit in Chicago · ★4.92 · 2 bedrooms · 3 beds · 1 bath,250,2023-12-18,2024-12-16,52129775,-87.669347,41.91447489999999
653763664101566615,Entire home/apt,Condo in Chicago · ★4.75 · 3 bedrooms · 4 beds · 1 bath,99,2023-12-18,2024-12-16,40319547,-87.65882480889559,41.94889148831807
660920869163406496,Entire home/apt,Rental unit in Chicago · ★4.70 · 1 bedroom · 2 beds · 1 bath,267,2023-12-18,2024-12-16,457835507,-87.6227943,41.8541152
661019046748672639,Entire home/apt,Rental unit in Chicago · ★4.84 · 1 bedroom · 1 bed · 1 bath,50,2023-12-18,2024-12-16,458968716,-87.69037,41.96428
661033818911536581,Entire home/apt,Rental unit in Chicago · ★4.33 · 2 bedrooms · 2 beds · 2 baths,235,2023-12-18,2024-12-16,177075837,-87.71838,41.943
653812300930948775,Entire home/apt,Rental unit in Chicago · ★4.90 · 2 bedrooms · 2 beds · 2 baths,182,2023-12-18,2024-12-16,243035563,-87.63238,41.90424
653865156531084934,Private room,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,25,2023-12-18,2024-12-16,226582852,-87.64737,41.80647
661055563086986519,Entire home/apt,Condo in Chicago · ★4.82 · 2 bedrooms · 3 beds · 1 bath,404,2023-12-18,2024-12-16,403573904,-87.58991,41.79591
661093838904219138,Entire home/apt,Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,65,2023-12-18,2024-12-16,11036600,-87.66359,41.93881
661136537159106160,Entire home/apt,Rental unit in Chicago · ★4.87 · Studio · 1 bed · 1 bath,134,2023-12-18,2024-12-16,228485415,-87.6917,41.99713
661335305594513869,Entire home/apt,Rental unit in Chicago · ★4.98 · 2 bedrooms · 2 beds · 1 bath,92,2023-12-18,2024-12-16,273784397,-87.6487029119883,41.83820315284864
653865457811253950,Private room,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,17,2023-12-18,2024-12-16,226582852,-87.64914725953213,41.79866234597713
661504248157471561,Entire home/apt,Rental unit in Chicago · ★5.0 · 1 bedroom · 2 beds · 1 bath,79,2023-12-18,2024-12-16,111001763,-87.61616,41.81541
661515013685917153,Entire home/apt,Rental unit in Chicago · ★4.63 · 2 bedrooms · 3 beds · 1 bath,70,2023-12-18,2024-12-16,21891111,-87.67348,41.89115
661749031543546949,Entire home/apt,Rental unit in Chicago · 1 bedroom · 2 beds · 1 bath,0,2023-12-18,2024-12-16,38428648,-87.66217,41.97199
653866168915242458,Private room,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,22,2023-12-18,2024-12-16,226582852,-87.64537,41.79686
662002660738084001,Entire home/apt,Condo in Chicago · ★4.56 · 3 bedrooms · 4 beds · 1 bath,140,2023-12-18,2024-12-16,241577283,-87.60028,41.78015
662328222554710885,Entire home/apt,Condo in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 bath,250,2023-12-18,2024-12-16,336861265,-87.67961,41.93906
662573452641798691,Entire home/apt,Rental unit in Chicago · ★4.45 · 1 bedroom · 1 bed · 1 bath,149,2023-12-18,2024-12-16,23612069,-87.63511,41.90883
662863617887991108,Entire home/apt,Condo in Chicago · ★4.82 · Studio · 1 bed · 1 bath,119,2023-12-18,2024-12-16,23612069,-87.63507,41.90699
654249001641943313,Private room,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,98,2023-12-18,2024-12-16,35342456,-87.75713,41.93883
654394258321810408,Entire home/apt,Rental unit in Chicago · ★4.99 · 2 bedrooms · 2 beds · 1 bath,190,2023-12-18,2024-12-16,50666544,-87.64025,41.92207
662869554265604279,Entire home/apt,Rental unit in Chicago · ★4.48 · 1 bedroom · 1 bed · 1 bath,145,2023-12-18,2024-12-16,23612069,-87.63331,41.90897
662945260229777032,Entire home/apt,Home in Chicago · ★4.93 · 3 bedrooms · 5 beds · 2 baths,299,2023-12-18,2024-12-16,413782818,-87.78529656054219,41.93973931477377
663129806292383761,Entire home/apt,Serviced apartment in Chicago · ★4.64 · 1 bedroom · 2 beds · 1 bath,196,2023-12-18,2024-12-16,81779,-87.67387,41.90541
663198214586389984,Entire home/apt,Home in Chicago · ★4.88 · 3 bedrooms · 5 beds · 2 baths,158,2023-12-18,2024-12-16,380344569,-87.71994,41.92188
663251406266950393,Private room,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,59,2023-12-18,2024-12-16,691000,-87.57885,41.75912
663434577795270475,Entire home/apt,Rental unit in Chicago · Studio · 1 bed · 1 bath,82,2023-12-18,2024-12-16,107434423,-87.635955,41.890516
663669574638185155,Entire home/apt,Rental unit in Chicago · ★4.74 · 3 bedrooms · 5 beds · 1 bath,104,2023-12-18,2024-12-16,7293282,-87.658006,41.843291
654407641847270158,Entire home/apt,Rental unit in Chicago · ★4.88 · 2 bedrooms · 3 beds · 1 bath,129,2023-12-18,2024-12-16,465428850,-87.70463,41.91682
663697610236716834,Private room,Home in The Bronx · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,42,2023-12-18,2024-12-16,464797341,-87.66745645876725,41.87948634062094
663774233450286792,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,300,2023-12-18,2024-12-16,156822372,-87.66237,41.89945
654617661072150372,Entire home/apt,Condo in Chicago · 1 bedroom · 1 bed · 1 bath,132,2023-12-18,2024-12-16,407578957,-87.62158066034317,41.89824706298495
654752368519624148,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,85,2023-12-18,2024-12-16,107434423,-87.6551692,41.8952397
654752668126006137,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,258,2023-12-18,2024-12-16,107434423,-87.6551692,41.8952397
655003993641878485,Entire home/apt,Condo in Chicago · ★4.91 · 4 bedrooms · 4 beds · 4 baths,309,2023-12-18,2024-12-16,212313279,-87.67629,41.91006
655009027036440545,Entire home/apt,Home in Chicago · ★5.0 · 4 bedrooms · 7 beds · 3.5 baths,0,2023-12-18,2024-12-16,55615426,-87.68019,41.91677
663937063941457531,Entire home/apt,Rental unit in Chicago · ★4.65 · 4 bedrooms · 5 beds · 3 baths,289,2023-12-18,2024-12-16,371043744,-87.68367,41.84872
663939738065218395,Private room,Rental unit in Chicago · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,59,2023-12-18,2024-12-16,691000,-87.5785,41.75893
655080337964436331,Entire home/apt,Condo in Chicago · ★4.89 · 3 bedrooms · 5 beds · 2.5 baths,359,2023-12-18,2024-12-16,56086056,-87.62515,41.82333
663951105394262858,Shared room,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,39,2023-12-18,2024-12-16,691000,-87.57841,41.75876
663968043498394194,Shared room,Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,39,2023-12-18,2024-12-16,691000,-87.5785,41.75908
663974186332507855,Private room,Rental unit in Chicago · ★4.86 · 3 bedrooms · 1 bed · 1 shared bath,44,2023-12-18,2024-12-16,243779291,-87.722541937658,41.96824852166364
655103076511739888,Entire home/apt,Rental unit in Chicago · ★4.76 · 2 bedrooms · 3 beds · 1 bath,64,2023-12-18,2024-12-16,440050189,-87.632,41.89064
655174100685660152,Entire home/apt,Serviced apartment in Chicago · 1 bedroom · 1 bed · 1 bath,99,2023-12-18,2024-12-16,391945218,-87.64779520509086,41.87782021567431
664466515573809563,Entire home/apt,Rental unit in Chicago · ★4.93 · 3 bedrooms · 3 beds · 1 bath,155,2023-12-18,2024-12-16,416432055,-87.61307,41.76712
655201560077947130,Private room,Rental unit in Chicago · ★4.97 · 1 bedroom · 3 beds · 1 shared bath,90,2023-12-18,2024-12-16,298454355,-87.70725715767212,41.91790107490105
655255330176064897,Private room,Home in Chicago · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,70,2023-12-18,2024-12-16,48764722,-87.7565,41.9001
664564069160624499,Entire home/apt,Rental unit in Chicago · ★4.80 · Studio · 1 bed · 1 bath,52,2023-12-18,2024-12-16,459628553,-87.6426,41.93629
664571763325080671,Entire home/apt,Rental unit in Chicago · ★4.85 · 2 bedrooms · 2 beds · 1 bath,55,2023-12-18,2024-12-16,459240409,-87.71201,41.91597
655286337132146476,Entire home/apt,Rental unit in Chicago · ★4.75 · 2 bedrooms · 2 beds · 2 baths,149,2023-12-18,2024-12-16,395498979,-87.62317,41.85398
655296047998612492,Entire home/apt,Rental unit in Chicago · ★4.85 · 4 bedrooms · 4 beds · 2 baths,434,2023-12-18,2024-12-16,243035563,-87.62581,41.90188
655441181710604907,Entire home/apt,Home in Chicago · 5 bedrooms · 7 beds · 2 baths,549,2023-12-18,2024-12-16,136825532,-87.77385,41.7749
655444310450112562,Entire home/apt,Home in Chicago · 5 bedrooms · 7 beds · 2 baths,549,2023-12-18,2024-12-16,136825532,-87.80244,41.97789
655595838333305688,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,124,2023-12-18,2024-12-16,28292213,-87.67994,41.97904
664580338277962658,Entire home/apt,Rental unit in Chicago · ★4.78 · 2 bedrooms · 2 beds · 1 bath,53,2023-12-18,2024-12-16,459240409,-87.65853,41.95184
655602871872659496,Entire home/apt,Condo in Chicago · ★4.90 · 1 bedroom · 2 beds · 1 bath,112,2023-12-18,2024-12-16,25077657,-87.68361,41.8963
664586802840910540,Entire home/apt,Rental unit in Chicago · ★4.86 · 3 bedrooms · 3 beds · 2 baths,52,2023-12-18,2024-12-16,459240409,-87.68282,41.90393
664621737499698888,Entire home/apt,Rental unit in Chicago · ★4.88 · 2 bedrooms · 2 beds · 1 bath,59,2023-12-18,2024-12-16,459240409,-87.71213,41.91573
664647428689746567,Entire home/apt,Rental unit in Chicago · ★4.84 · 3 bedrooms · 3 beds · 2 baths,55,2023-12-18,2024-12-16,459240409,-87.66896,41.93217
664660024985722783,Entire home/apt,Rental unit in Chicago · ★4.78 · Studio · 1 bed · 1 bath,52,2023-12-18,2024-12-16,459628553,-87.64452,41.93556
655609726305148270,Entire home/apt,Rental unit in Chicago · ★4.97 · 2 bedrooms · 2 beds · 1 bath,196,2023-12-18,2024-12-16,1382551,-87.6785959007239,41.9501358595008
664695836871797347,Private room,Condo in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 private bath,61,2023-12-18,2024-12-16,2108039,-87.65758763998747,41.97041274184106
664725623771057757,Entire home/apt,Condo in Chicago · ★4.95 · 4 bedrooms · 8 beds · 2 baths,381,2023-12-18,2024-12-16,467896043,-87.65887,41.94898
655664340007764355,Entire home/apt,Rental unit in Chicago · ★4.68 · 1 bedroom · 2 beds · 1 bath,176,2023-12-18,2024-12-16,276133837,-87.62821,41.90731
655773181209614853,Entire home/apt,Condo in Chicago · ★4.70 · 1 bedroom · 3 beds · 1 bath,90,2023-12-18,2024-12-16,170785489,-87.62706,41.90305
665102181619045258,Entire home/apt,Rental unit in Chicago · ★4.79 · Studio · 1 bed · 1 bath,52,2023-12-18,2024-12-16,459628553,-87.65957,41.96517
665135946672819599,Entire home/apt,Rental unit in Chicago · ★4.92 · Studio · 1 bed · 1 bath,53,2023-12-18,2024-12-16,459628553,-87.64765,41.93651
665142757187534827,Entire home/apt,Condo in Chicago · 1 bedroom · 2 beds · 1 bath,145,2023-12-18,2024-12-16,36576402,-87.64699859999999,41.9544485
656327444423322172,Entire home/apt,Guest suite in Chicago · ★New · 1 bedroom · 1 bed · 1 bath,0,2023-12-18,2024-12-16,9691039,-87.68326,41.82785
656389319906009585,Entire home/apt,Condo in Chicago · ★4.75 · 2 bedrooms · 5 beds · 2 baths,185,2023-12-18,2024-12-16,170785489,-87.62632,41.9012
656420883008146804,Entire home/apt,Rental unit in Chicago · ★3.95 · 1 bedroom · 1 bed · 1 bath,61,2023-12-18,2024-12-16,377947515,-87.59348,41.80392
665211485835689075,Entire home/apt,Rental unit in Chicago · ★4.74 · 3 bedrooms · 3 beds · 2 baths,53,2023-12-18,2024-12-16,459457994,-87.71804,41.93447
665236054181003453,Entire home/apt,Rental unit in Chicago · ★4.86 · 1 bedroom · 1 bed · 1 bath,59,2023-12-18,2024-12-16,458968716,-87.64509,41.93755
656475017986422392,Entire home/apt,Home in Chicago · ★4.80 · 4 bedrooms · 5 beds · 3.5 baths,591,2023-12-18,2024-12-16,243035563,-87.63302,41.90366
656524603351279909,Entire home/apt,Rental unit in Chicago · ★4.17 · Studio · 1 bed · 1 bath,49,2023-12-18,2024-12-16,377947515,-87.59229,41.7956
656537203036433810,Entire home/apt,Rental unit in Chicago · ★3.50 · Studio · 1 bed · 1 bath,54,2023-12-18,2024-12-16,377947515,-87.59199,41.79524
656554332722168423,Entire home/apt,Rental unit in Chicago · ★4.68 · 1 bedroom · 1 bed · 1 bath,54,2023-12-18,2024-12-16,458971964,-87.65202,41.93453
656580697499727468,Entire home/apt,Rental unit in Chicago · ★4.79 · 3 bedrooms · 3 beds · 2 baths,50,2023-12-18,2024-12-16,459457994,-87.72045,41.93728
656581427272696333,Entire home/apt,Rental unit in Chicago · ★4.72 · 1 bedroom · 1 bed · 1 bath,49,2023-12-18,2024-12-16,458971964,-87.65218,41.93569
656605955477815592,Entire home/apt,Rental unit in Chicago · ★4.93 · 2 bedrooms · 2 beds · 2 baths,55,2023-12-18,2024-12-16,459457994,-87.71995,41.93518
656611752759203660,Entire home/apt,Rental unit in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 bath,42,2023-12-18,2024-12-16,458971964,-87.65277,41.934
665267097568238532,Entire home/apt,Rental unit in Chicago · ★4.92 · Studio · 1 bed · 1 bath,52,2023-12-18,2024-12-16,458968716,-87.64391,41.93775
665269796465516326,Entire home/apt,Rental unit in Chicago · ★4.74 · 1 bedroom · 1 bed · 1 bath,50,2023-12-18,2024-12-16,459616862,-87.66862,41.94063
665273971107858819,Entire home/apt,Rental unit in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 bath,45,2023-12-18,2024-12-16,459457994,-87.64117,41.93692
665288031998903946,Entire home/apt,Rental unit in Chicago · ★4.97 · 1 bedroom · 1 bed · 1 bath,48,2023-12-18,2024-12-16,458968716,-87.64349,41.93883
665299285912865157,Entire home/apt,Rental unit in Chicago · ★4.85 · 2 bedrooms · 3 beds · 1 bath,52,2023-12-18,2024-12-16,459240409,-87.6561,41.95026
656635867594681722,Entire home/apt,Rental unit in Chicago · 4 bedrooms · 4 beds · 1 bath,95,2023-12-18,2024-12-16,465930635,-87.59221,41.77548
656642478333809048,Entire home/apt,Rental unit in Chicago · ★4.76 · 2 bedrooms · 2 beds · 1 bath,56,2023-12-18,2024-12-16,458971964,-87.64825,41.9454
656645264510338023,Entire home/apt,Rental unit in Chicago · ★4.88 · 1 bedroom · 1 bed · 1 bath,52,2023-12-18,2024-12-16,458968716,-87.68135,41.97747
665305199996381784,Entire home/apt,Rental unit in Chicago · ★4.62 · 1 bedroom · 1 bed · 1 bath,50,2023-12-18,2024-12-16,459616862,-87.67081,41.93896
